canonical_smiles,Molecular_Weight,LogP,TPSA,H_Bond_Donors,H_Bond_Acceptors,Rotatable_Bonds,Ring_Count,Heavy_Atom_Count,Fraction_CSP3,Aromatic_Rings,Molar_Refractivity,Num_Heteroatoms,LogS,BBB,Toxic,Num_Aromatic_Carbocycles,BalabanJ,Labute_ASA
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)C(O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,1449.2710000000004,0.1062000000000051,530.4900000000002,19.0,25.0,13.0,12.0,101.0,0.4242424242424242,5.0,349.2917000000005,35.0,,,1.0,5.0,1.2394283064781384,583.8196751267816
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,385.3160000000001,3.8270000000000017,72.19,2.0,3.0,3.0,3.0,24.0,0.2941176470588235,2.0,97.15490000000004,7.0,,,1.0,2.0,2.118287106704104,151.564437970814
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,306.236,5.179600000000004,12.03,1.0,1.0,2.0,3.0,20.0,0.2941176470588235,2.0,85.78170000000004,3.0,,,0.0,2.0,2.0462380294045226,129.4637713813862
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.[Cl-].[H+],342.69700000000006,2.2961,12.03,1.0,1.0,2.0,3.0,21.0,0.2941176470588235,2.0,86.89370000000004,4.0,,1.0,,2.0,1.209999631866782e-06,143.10166300343118
CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,371.4330000000001,2.954900000000001,66.02000000000001,1.0,6.0,5.0,3.0,27.0,0.3809523809523809,2.0,104.47770000000006,6.0,,,1.0,2.0,2.4347287237416952,158.5782558488162
CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3OC4(O[C@H]23)O[C@H](C(N)CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O,527.5240000000002,-7.2705999999999955,272.06,11.0,16.0,6.0,4.0,36.0,1.0,0.0,114.51190000000004,16.0,,,0.0,0.0,1.6228033170489744,205.8010663299841
CN[C@]1(c2ccccc2Cl)CCCCC1=O,237.7299999999999,2.897800000000001,29.1,1.0,2.0,2.0,2.0,16.0,0.4615384615384615,1.0,65.66470000000002,3.0,,,0.0,1.0,2.483414674415516,100.99481727727749
CNc1c2c(nn1C)CCCC2,165.23999999999998,1.3406,29.85,1.0,2.0,1.0,2.0,12.0,0.6666666666666666,1.0,49.39670000000002,3.0,,,0.0,0.0,2.4637475996743206,72.77232029291629
CNc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,392.4840000000001,4.544800000000003,83.12,3.0,5.0,5.0,4.0,28.0,0.0952380952380952,4.0,116.98690000000002,7.0,-2.94,,,3.0,1.8513672623370376,163.21172104201034
CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl,387.9110000000002,3.783100000000003,53.6,2.0,4.0,6.0,3.0,27.0,0.3809523809523809,2.0,109.73590000000004,6.0,,1.0,,2.0,1.6866478795167157,165.20503679545303
CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,387.91100000000006,3.783100000000003,53.6,2.0,4.0,6.0,3.0,27.0,0.3809523809523809,2.0,109.73590000000004,6.0,,,0.0,2.0,1.6866478795167157,165.20503679545303
CNc1ccc(/C=C/c2ccc(Nc3nc(Nc4ccc(S(=O)(=O)[O-])cc4)nc(N4CCOCC4)n3)cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1.Cc1nc(Nc2ccc(S(=O)(=O)[O-])cc2)nc(N2CCOCC2)n1.[Na].[Na].[Na].[Na],1159.0960000000002,1.260920000000003,379.19999999999993,4.0,26.0,15.0,8.0,76.0,0.238095238095238,6.0,279.4146000000001,34.0,-0.4843358104999999,,,4.0,4.5964281444826577e-07,526.8329822874048
CNc1ccc(C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(=O)CC(O)CC(O)CC(O)CC(O)CC3(O)CC(O)C(C(=O)OC)C(CC(O[C@@H]4O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O)C=CC=CC=CC=CC=CC=CC=CC2C)O3)cc1,1141.3590000000004,2.834300000000007,354.78000000000003,12.0,21.0,11.0,4.0,81.0,0.6,1.0,299.4916000000001,21.0,,,1.0,1.0,1.54714516998248,474.3394675613265
CNc1ccc(O)cc1.CNc1ccc(O)cc1,246.31,2.867800000000001,64.52,4.0,4.0,2.0,2.0,18.0,0.1428571428571428,2.0,75.30700000000003,4.0,,,1.0,2.0,1.7999999710000003e-07,106.91240457949155
CNc1ccc(O)cc1.CNc1ccc(O)cc1.O=S(=O)(O)O,344.38900000000007,2.2149999999999994,139.12,6.0,6.0,2.0,2.0,23.0,0.1428571428571428,2.0,89.48440000000004,9.0,-0.838079267,,,2.0,3.317460287044029e-07,134.55010937131544
CNc1ccc(S(=O)(=O)N(C)C)cc1,214.29,0.9786,49.41,1.0,3.0,3.0,1.0,14.0,0.3333333333333333,1.0,56.86150000000003,5.0,-3.08,,,1.0,3.099199566117862,84.59670120891329
CNc1ccc([N+](=O)[O-])cc1,152.15300000000002,1.6364999999999998,55.17,1.0,3.0,2.0,1.0,11.0,0.1428571428571428,1.0,42.64310000000002,4.0,,,1.0,1.0,2.9138015626758045,63.999183140001406
CNc1cccc(C)c1,121.18299999999998,2.03672,12.03,1.0,1.0,1.0,1.0,9.0,0.25,1.0,40.72570000000001,1.0,-2.05,,,1.0,2.9368661023365914,55.71114953189822
CNc1cccc2c1C(=O)c1ccccc1C2=O,237.258,2.5037000000000003,46.17,1.0,3.0,1.0,3.0,18.0,0.0666666666666666,2.0,69.29570000000002,3.0,-6.3,,,2.0,2.3388778647071136,104.45039889891717
CNc1ccccc1,107.15599999999998,1.7283,12.03,1.0,1.0,1.0,1.0,8.0,0.1428571428571428,1.0,35.98870000000001,1.0,-1.2803,,0.0,1.0,2.8320858350070908,49.34620741750161
CNc1ccccc1C(=O)O,151.165,1.4265,49.33,2.0,2.0,2.0,1.0,11.0,0.125,1.0,42.948000000000015,3.0,-2.8784,,,1.0,3.121219318886156,64.66690538413799
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,303.671,2.946400000000001,46.92,1.0,3.0,2.0,2.0,20.0,0.1666666666666666,2.0,69.3927,8.0,-3.9548,,1.0,1.0,2.5848585910833357,116.34735929055947
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,287.82,1.6454,44.29,1.0,6.0,3.0,2.0,18.0,0.6363636363636364,1.0,78.07970000000003,7.0,,1.0,,0.0,2.3219646299296164,116.91536850489874
CNc1nc(Cl)nc(NC(C)C)n1,201.66100000000003,1.3869999999999998,62.73,2.0,5.0,3.0,1.0,13.0,0.5714285714285714,1.0,53.142400000000016,6.0,-2.8896,,,0.0,2.878054283327965,81.95310611402068
CNc1nc(NC(C)C)nc(OC)n1,197.242,0.7421999999999997,71.96000000000001,2.0,6.0,4.0,1.0,14.0,0.625,1.0,54.684400000000025,6.0,-1.7509,,,0.0,2.9200182242358266,83.12832723104248
CNc1nc(NC(C)C)nc(SC)n1,213.31,1.4555,62.73,2.0,6.0,4.0,1.0,14.0,0.625,1.0,59.91340000000002,6.0,-2.5656,,,0.0,2.9200182242358266,88.13789202690086
CNc1nc(OC)ccc1N.[Cl-].[Cl-].[H+].[H+],226.107,-5.0528999999999975,60.17,2.0,4.0,2.0,1.0,13.0,0.2857142857142857,1.0,46.97210000000001,6.0,0.3819230911,,,0.0,-1.512499921338546e-07,92.66001668345422
CNc1ncc2nccnc2n1,161.16799999999998,0.4614999999999998,63.59,1.0,5.0,1.0,2.0,12.0,0.1428571428571428,2.0,44.674700000000016,5.0,-1.7124,,,0.0,2.673996462761564,68.90646387302287
CNc1ncnc2[nH]cnc12,149.15699999999998,0.3946,66.49000000000001,2.0,4.0,1.0,2.0,11.0,0.1666666666666666,2.0,41.2304,5.0,,,1.0,0.0,2.785299005170452,62.895976313090664
CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,334.35100000000006,0.7638999999999998,77.80999999999999,2.0,5.0,3.0,3.0,24.0,0.375,2.0,90.12000000000003,8.0,-3.73,,,1.0,2.183159031345674,137.4139296654806
CO,32.042,-0.3915,20.23,1.0,1.0,0.0,0.0,2.0,1.0,0.0,8.1428,1.0,1.4942803838999998,,0.0,0.0,1.0,13.533484780025564
CO.COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,562.4980000000004,4.798880000000004,103.11,2.0,9.0,9.0,4.0,38.0,0.4074074074074074,3.0,151.49849999999975,11.0,,,1.0,2.0,1.952775777112529e-06,232.97262631096555
CO/C=C(/C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,367.323,3.8397000000000014,57.650000000000006,0.0,5.0,6.0,2.0,26.0,0.2222222222222222,2.0,87.01500000000006,8.0,,,1.0,1.0,2.2640312723997296,147.5719010724426
CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,403.3940000000001,4.093180000000004,103.56,0.0,8.0,7.0,3.0,30.0,0.0909090909090909,3.0,106.78100000000003,8.0,-4.8276,,1.0,2.0,1.896982693275962,172.49321984725344
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,584.683,0.9987200000000008,197.40000000000003,4.0,13.0,10.0,4.0,37.0,0.35,2.0,138.6717,17.0,,0.0,,0.0,1.4696184697800503,225.70971281155346
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1,479.5040000000001,-1.190479999999997,190.81,3.0,12.0,7.0,4.0,32.0,0.375,2.0,112.3109,16.0,,,0.0,0.0,1.528216534560097,188.02438800946055
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CS[C@H]12)c1csc(N)n1,511.5820000000002,0.8396999999999999,162.51,2.0,12.0,7.0,3.0,34.0,0.5,1.0,124.30110000000003,14.0,,,0.0,0.0,1.6648741947271843,203.40294662657777
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,454.4660000000001,-1.957199999999996,176.34000000000003,2.0,12.0,7.0,3.0,30.0,0.375,1.0,103.7611,14.0,,,0.0,0.0,1.7717531184827244,177.62386669168046
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1,515.5370000000001,-2.489899999999997,184.11,2.0,12.0,7.0,5.0,35.0,0.2631578947368421,3.0,120.31010000000002,16.0,,,0.0,0.0,1.37048270397961,204.77262872139798
CO/N=C(/C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1,408.376,4.169700000000004,69.48,0.0,6.0,7.0,2.0,29.0,0.25,2.0,100.44800000000004,9.0,,,1.0,2.0,2.2074515075458656,165.1055202087532
CO/N=C(/C(=O)OC)c1ccccc1COc1ccccc1C,313.353,3.097520000000002,57.120000000000005,0.0,5.0,6.0,2.0,23.0,0.2222222222222222,2.0,87.51500000000006,5.0,-5.195,,1.0,2.0,2.282849710274351,135.02966878584317
CO/N=C(/C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,361.3540000000001,2.4431000000000003,101.36,0.0,9.0,7.0,2.0,26.0,0.2941176470588235,2.0,92.21150000000006,9.0,-3.31,,,1.0,2.5436864954113725,150.06099732114652
CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,458.8330000000001,4.564500000000002,96.65000000000002,0.0,9.0,7.0,4.0,32.0,0.1428571428571428,3.0,112.91700000000002,11.0,,,1.0,2.0,1.66326030856613,186.53901665999035
CO/N=C(\C(=O)NC1C(=O)N(OCC(=O)O)[C@H]1C)c1csc(N)n1,357.34800000000007,-1.1924999999999983,156.44,3.0,9.0,7.0,2.0,24.0,0.4166666666666667,1.0,81.89890000000003,12.0,,0.0,,0.0,2.0207946120961564,139.5289387938765
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,506.5910000000001,1.2927199999999996,160.10000000000002,3.0,11.0,7.0,4.0,33.0,0.2631578947368421,2.0,125.6419,14.0,,0.0,,0.0,1.5370569473903093,199.57630178736756
CO/N=C(\C(=O)N[C@@H]1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1,471.4920000000002,-0.3921999999999976,171.74,2.0,12.0,9.0,2.0,32.0,0.5555555555555556,1.0,111.06710000000002,14.0,,0.0,,0.0,1.823592384518082,187.31297028711768
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C/Sc3n[nH]c(=O)c(=O)n3CC=O)CS[C@H]12)c1csc(N)n1,594.613,-1.4356999999999966,232.03000000000003,4.0,14.0,10.0,4.0,39.0,0.25,2.0,139.9356,19.0,,0.0,,0.0,1.5204922334731898,229.52627797374237
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)c1csc(N)n1,397.4380000000001,-0.1656999999999991,147.21000000000004,3.0,9.0,5.0,3.0,26.0,0.3571428571428571,1.0,95.4309,12.0,,0.0,,0.0,1.778180272071412,155.61891513333663
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS(=O)[C@H]12)c1csc(N)n1,471.4730000000001,-1.6069999999999958,190.58,3.0,11.0,7.0,3.0,31.0,0.375,1.0,106.94130000000004,15.0,,0.0,,0.0,1.8357034396491356,180.87501086989113
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1ccco1,423.4030000000001,-0.0681999999999982,147.74,2.0,9.0,7.0,3.0,29.0,0.3529411764705882,1.0,98.5715,12.0,,0.0,,0.0,1.7656451097478199,168.2182940073866
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,424.3910000000001,-0.5359999999999983,173.76,3.0,9.0,7.0,3.0,29.0,0.3125,1.0,97.4739,13.0,,1.0,,0.0,1.7656451097478199,167.19324259000268
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1,523.5740000000002,0.9809999999999992,177.42000000000002,3.0,12.0,8.0,4.0,34.0,0.2631578947368421,2.0,125.2534,15.0,,0.0,0.0,0.0,1.4733419107330508,204.11991284328306
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CS[C@H]12)c1csc(N)n1,513.6080000000001,0.4582,172.99,3.0,13.0,8.0,4.0,32.0,0.3125,2.0,120.3899,16.0,,0.0,,0.0,1.490089768956522,196.98832215442047
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,554.592,-1.6112999999999964,214.96000000000004,4.0,13.0,8.0,4.0,36.0,0.3333333333333333,2.0,130.57960000000006,18.0,,1.0,,0.0,1.5118461639350005,213.32447467708963
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,511.57100000000014,-0.8697999999999984,190.8100000000001,3.0,13.0,8.0,4.0,33.0,0.375,2.0,119.27890000000002,17.0,,0.0,,0.0,1.493369380985209,198.14749803482582
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,1023.1419999999994,-1.7395999999999914,381.62,6.0,26.0,16.0,8.0,66.0,0.375,4.0,238.5577999999998,34.0,,,0.0,0.0,1.9636362564008328e-07,394.9265183097479
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,481.58000000000027,0.0548000000000016,147.20999999999998,3.0,9.0,7.0,4.0,32.0,0.5263157894736842,1.0,119.77630000000002,13.0,,,0.0,0.0,1.5176052615549813,192.40759970858912
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1,479.5040000000001,-1.1904799999999982,190.8100000000001,3.0,12.0,7.0,4.0,32.0,0.375,2.0,112.3109,16.0,,0.0,,0.0,1.528216534560097,188.02438800946055
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,383.41100000000006,-0.5557999999999992,147.21000000000004,3.0,9.0,5.0,3.0,25.0,0.3076923076923077,1.0,90.81390000000002,12.0,,0.0,,0.0,1.753340982302862,149.25397301894
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,510.4810000000003,-0.1682999999999985,189.06,2.0,12.0,9.0,3.0,35.0,0.4,1.0,117.15810000000002,15.0,,0.0,,0.0,1.8038593704512902,202.2473898544506
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1,552.576,-3.1656999999999966,220.88000000000005,2.0,15.0,8.0,4.0,36.0,0.3333333333333333,2.0,124.5711,18.0,,,0.0,0.0,1.5071337288752609,213.9571863292418
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(C)c(CC(=O)[O-])s3)CS[C@H]12)c1csc(N)n1,582.667,-1.6706799999999964,203.06,2.0,15.0,10.0,4.0,37.0,0.35,2.0,133.4141,17.0,,,0.0,0.0,1.4696184697800503,225.70971281155346
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(N)n3CCO)CS[C@H]12)c1csc(N)n1,522.5690000000002,-3.156599999999996,205.1,4.0,12.0,9.0,4.0,35.0,0.3684210526315789,2.0,123.2533,16.0,,,0.0,0.0,1.543260431942661,206.35722296095875
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,514.5890000000003,-1.0438999999999956,153.92000000000002,2.0,10.0,7.0,5.0,35.0,0.3636363636363636,2.0,125.79010000000002,13.0,,,0.0,0.0,1.361543008382045,208.19462399660304
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1,382.403,-1.8904999999999976,150.04000000000002,2.0,10.0,5.0,3.0,25.0,0.3076923076923077,1.0,88.1851,12.0,,,0.0,0.0,1.753340982302862,149.25397301894
CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@@H]12)c1csc(N)n1.[Na+],477.4560000000003,-4.953199999999994,176.34000000000003,2.0,12.0,7.0,3.0,31.0,0.375,1.0,103.7611,15.0,,1.0,,0.0,3.4133282256968195e-06,206.03726631439244
CO/N=C(\C(=O)O)c1csc(NC(=O)CCl)n1,277.689,0.7555000000000001,100.88,2.0,6.0,5.0,1.0,17.0,0.25,1.0,62.645500000000006,9.0,,,1.0,0.0,2.8924043138754008,105.04943752045624
CO/N=C(\C(=O)OC)c1ccccc1COc1ccccc1C,313.35299999999995,3.097520000000002,57.120000000000005,0.0,5.0,6.0,2.0,23.0,0.2222222222222222,2.0,87.51500000000004,5.0,-5.19,,,2.0,2.282849710274351,135.02966878584317
CO/N=C(\C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,361.3540000000001,2.4431000000000003,101.36,0.0,9.0,7.0,2.0,26.0,0.2941176470588235,2.0,92.21150000000006,9.0,-3.6037,,,1.0,2.5436864954113725,150.06099732114652
CO/N=C/C1=CCCN(C)C1,154.213,0.8805,24.83,0.0,3.0,2.0,1.0,11.0,0.625,0.0,45.69800000000003,3.0,,1.0,,0.0,2.4431798893397407,67.32115152794066
CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](CC=C(C)C[C@@H](C)C=CC=C4CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,639.8300000000002,5.728900000000007,116.04000000000002,2.0,9.0,3.0,5.0,46.0,0.6756756756756757,0.0,175.7325999999995,9.0,,,1.0,0.0,1.5509406476513827,273.56707295484824
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,389.38700000000017,0.966,123.04,2.0,7.0,5.0,4.0,28.0,0.4444444444444444,2.0,100.39270000000002,10.0,,,0.0,0.0,1.8581525992334242,158.74553787389897
COC,46.069,0.2626,9.23,0.0,1.0,0.0,0.0,3.0,1.0,0.0,12.933000000000002,1.0,0.8843659201,,,0.0,1.6329931618554523,20.217738371733038
COC(/C=C\C(OC)OC)OC,176.21199999999996,0.7804,36.92,0.0,4.0,6.0,0.0,12.0,0.75,0.0,44.75200000000002,4.0,0.055,,,0.0,3.8267962892963667,73.05842371444906
COC(=O)/C(=C/c1ccccc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,347.34800000000007,2.5826,103.58,0.0,6.0,5.0,2.0,24.0,0.0625,2.0,86.71720000000005,8.0,-4.57,,,2.0,2.538409537169663,137.81210418480018
COC(=O)/C(C)=C/OP(=S)(OC)OC,240.217,1.5970999999999995,53.99000000000001,0.0,6.0,5.0,0.0,14.0,0.5714285714285714,0.0,55.16100000000003,7.0,-2.7785,,,0.0,4.409580422877201,88.23493180330921
COC(=O)/C=C(\C)N,115.132,0.0218999999999999,52.32,1.0,3.0,1.0,0.0,8.0,0.4,0.0,29.9604,3.0,-0.8059235439,,,0.0,3.7016454312283997,48.12437447979509
COC(=O)/C=C(\C)OP(=O)(OC)OC,224.149,1.4807,71.06,0.0,6.0,5.0,0.0,14.0,0.5714285714285714,0.0,48.48250000000003,7.0,0.4276,,1.0,0.0,4.44286476234683,82.40461437457131
COC(=O)/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)\C=C/C(=O)O,394.51100000000014,5.810200000000006,63.60000000000001,1.0,3.0,10.0,0.0,29.0,0.2,0.0,120.37980000000007,4.0,,,1.0,0.0,4.691415055531499,173.52225766548025
COC(=O)/C=C/c1ccccc1,162.188,1.8728,26.3,0.0,2.0,2.0,1.0,12.0,0.1,1.0,47.492000000000026,2.0,-2.7343475301,,0.0,1.0,2.637870167687777,71.47663587444978
COC(=O)/C=C\C(=O)O,130.099,-0.1998,63.60000000000001,1.0,3.0,2.0,0.0,9.0,0.2,0.0,28.79179999999999,4.0,,,1.0,0.0,3.7058084663384934,51.74023963502214
COC(=O)/C=C\C(=O)OC,144.12599999999998,-0.1114000000000001,52.60000000000001,0.0,4.0,2.0,0.0,10.0,0.3333333333333333,0.0,33.172,4.0,-0.2672048758999999,,1.0,0.0,3.7526030864834103,58.42449322672962
COC(=O)C(=O)OC,118.088,-0.6676000000000002,52.60000000000001,0.0,4.0,0.0,0.0,8.0,0.5,0.0,24.03199999999999,4.0,-0.2919,,,0.0,3.6432249455719163,46.384212030120665
COC(=O)C(=O)c1ccccc1,164.16,1.0423,43.370000000000005,0.0,3.0,2.0,1.0,12.0,0.1111111111111111,1.0,42.78850000000002,3.0,-1.9142373478,,,1.0,2.861313088009411,69.96281889228119
COC(=O)C(Br)CBr,245.898,1.3178,26.3,0.0,2.0,2.0,0.0,8.0,0.75,0.0,38.52500000000001,4.0,,,0.0,0.0,3.459728671545819,64.84423991185274
COC(=O)C(C#N)C(=O)CC(C)C,183.207,0.91438,67.16,0.0,4.0,4.0,0.0,13.0,0.6666666666666666,0.0,45.58100000000002,4.0,-2.73,,,0.0,4.348051779244475,77.48795705406553
COC(=O)C(C)(C)C,116.16,1.2055,26.3,0.0,2.0,0.0,0.0,8.0,0.8333333333333334,0.0,31.470999999999982,2.0,,,0.0,0.0,3.823378455220923,49.83902892936323
COC(=O)C(C)=O,102.089,-0.2516,43.370000000000005,0.0,3.0,1.0,0.0,7.0,0.5,0.0,22.69699999999999,3.0,,,0.0,0.0,3.5779199262724384,41.27066680061378
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,325.4080000000001,3.440640000000002,46.61,0.0,3.0,5.0,2.0,24.0,0.3,2.0,95.02600000000004,4.0,-3.9442,,1.0,2.0,2.4303411488233064,142.6044573405317
COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,335.76200000000006,3.687400000000003,46.61,0.0,3.0,4.0,2.0,23.0,0.1764705882352941,2.0,86.13950000000003,6.0,-3.982,,,2.0,2.4887313311616253,137.97843262714974
COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,301.34200000000004,3.1047400000000023,59.75,0.0,4.0,4.0,2.0,22.0,0.2941176470588235,2.0,82.91150000000005,5.0,-3.1173,,0.0,1.0,2.5525983058138118,129.03384449021186
COC(=O)C(C)O,104.105,-0.4598000000000001,46.53,1.0,3.0,1.0,0.0,7.0,0.75,0.0,23.6968,3.0,0.9825,,0.0,0.0,3.3530759537985286,41.90337845276602
COC(=O)C(C)OC(C)=O,146.14199999999997,0.1109999999999999,52.6,0.0,4.0,2.0,0.0,10.0,0.6666666666666666,0.0,33.24399999999999,4.0,-0.2617,,,0.0,3.723665997990161,59.11409625891387
COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,341.19000000000005,4.726000000000004,44.760000000000005,0.0,4.0,5.0,2.0,22.0,0.1875,2.0,85.08400000000003,6.0,-3.834,,0.0,2.0,2.0397172594711117,138.05695602547516
COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,375.73,4.486400000000002,57.650000000000006,0.0,5.0,5.0,2.0,25.0,0.25,2.0,82.87100000000002,9.0,-4.6064,,0.0,1.0,2.0752796872422503,145.8348861027153
COC(=O)C(C)c1ccc2cc(OC)ccc2c1,244.29,3.124900000000002,35.53,0.0,3.0,3.0,2.0,18.0,0.2666666666666666,2.0,70.93100000000004,3.0,-4.78,,,2.0,2.415246064215027,106.32639078227274
COC(=O)C(CN)c1c[nH]c2ccc(OC)cc12,248.282,1.3917999999999997,77.34,2.0,4.0,4.0,2.0,18.0,0.3076923076923077,2.0,68.66210000000002,5.0,,,1.0,1.0,2.5199244639654608,104.87544190029975
COC(=O)C(CO)NC(=O)C(Cl)Cl,230.047,-0.5598000000000001,75.63,2.0,4.0,4.0,0.0,13.0,0.6666666666666666,0.0,46.52650000000002,7.0,-0.06,,,0.0,4.128773793241289,84.95117941897439
